# x_m,y_m,w_tr_right_m,w_tr_left_m
2.3400,28.8000,0.7000,0.7000
2.3400,28.8500,0.7000,0.7000
2.3400,28.9000,0.7000,0.7000
2.3400,28.9500,0.7000,0.7000
2.3400,29.0000,0.7000,0.7000
2.3400,29.0500,0.7000,0.7000
2.3400,29.1000,0.7000,0.7000
2.3400,29.1500,0.7000,0.7000
2.3400,29.2000,0.7000,0.7000
2.3400,29.2500,0.7000,0.7000
2.3400,29.3000,0.7000,0.7000
2.3400,29.3500,0.7000,0.7000
2.3400,29.4000,0.7000,0.7000
2.3400,29.4500,0.7000,0.7000
2.3400,29.5000,0.7000,0.7000
2.3400,29.5500,0.7000,0.7000
2.3400,29.6000,0.7000,0.7000
2.3400,29.6500,0.7000,0.7000
2.3400,29.7000,0.7000,0.7000
2.3400,29.7500,0.7000,0.7000
2.3400,29.8000,0.7000,0.7000
2.3400,29.8500,0.7000,0.7000
2.3400,29.9000,0.7000,0.7000
2.3400,29.9500,0.7000,0.7000
2.3900,30.0000,0.7500,0.7500
2.3900,30.0500,0.7500,0.7500
2.3900,30.1000,0.7500,0.7500
2.3900,30.1500,0.7500,0.7500
2.3900,30.2000,0.7500,0.7500
2.3900,30.2500,0.7500,0.7500
2.3900,30.3000,0.7500,0.7500
2.3900,30.3500,0.7500,0.7500
2.3900,30.4000,0.7500,0.7500
2.3900,30.4500,0.7500,0.7500
2.3900,30.5000,0.7500,0.7500
2.3900,30.5500,0.7500,0.7500
2.3900,30.6000,0.7500,0.7500
2.3900,30.6500,0.7500,0.7500
2.3900,30.7000,0.7500,0.7500
2.3900,30.7500,0.7500,0.7500
2.3900,30.8000,0.7500,0.7500
2.3900,30.8500,0.7500,0.7500
2.3900,30.9000,0.7500,0.7500
2.3900,30.9500,0.7500,0.7500
2.3900,31.0000,0.7500,0.7500
2.3900,31.0500,0.7500,0.7500
2.3900,31.1000,0.7500,0.7500
2.3900,31.1500,0.7500,0.7500
2.3900,31.2000,0.7500,0.7500
2.3900,31.2500,0.7500,0.7500
2.3900,31.3000,0.7500,0.7500
2.3900,31.3500,0.7500,0.7500
2.3900,31.4000,0.7500,0.7500
2.3900,31.4500,0.7500,0.7500
2.3900,31.5000,0.7500,0.7500
2.3900,31.5500,0.7500,0.7500
2.3900,31.6000,0.7500,0.7500
2.3900,31.6500,0.7500,0.7500
2.3900,31.7000,0.7500,0.7500
2.3900,31.7500,0.7500,0.7500
2.3900,31.8000,0.7500,0.7500
2.3900,31.8500,0.7500,0.7500
2.3900,31.9000,0.7500,0.7500
2.3900,31.9500,0.7500,0.7500
2.3900,32.0000,0.7500,0.7500
2.3900,32.0500,0.7500,0.7500
2.3900,32.1000,0.7500,0.7500
2.3900,32.1500,0.7500,0.7500
2.3900,32.2000,0.7500,0.7500
2.3900,32.2500,0.7500,0.7500
2.3900,32.3000,0.7500,0.7500
2.3900,32.3500,0.7500,0.7500
2.3900,32.4000,0.7500,0.7500
2.3900,32.4500,0.7500,0.7500
2.3900,32.5000,0.7500,0.7500
2.3900,32.5500,0.7500,0.7500
2.3900,32.6000,0.7500,0.7500
2.3900,32.6500,0.7500,0.7500
2.3900,32.7000,0.7500,0.7500
2.3900,32.7500,0.7500,0.7500
2.3900,32.8000,0.7500,0.7500
2.3900,32.8500,0.7500,0.7500
2.3900,32.9000,0.7500,0.7500
2.3900,32.9500,0.7500,0.7500
2.3900,33.0000,0.7500,0.7500
2.3900,33.0500,0.7500,0.7500
2.3900,33.1000,0.7500,0.7500
2.3900,33.1500,0.7500,0.7500
2.3900,33.2000,0.7500,0.7500
2.3900,33.2500,0.7500,0.7500
2.3900,33.3000,0.7500,0.7500
2.3900,33.3500,0.7500,0.7500
2.3900,33.4000,0.7500,0.7500
2.3900,33.4500,0.7500,0.7500
2.3900,33.5000,0.7500,0.7500
2.3900,33.5500,0.7500,0.7500
2.3900,33.6000,0.7500,0.7500
2.3900,33.6500,0.7500,0.7500
2.3900,33.7000,0.7500,0.7500
2.3900,33.7500,0.7500,0.7500
2.3900,33.8000,0.7500,0.7500
2.3900,33.8500,0.7500,0.7500
2.3900,33.9000,0.7500,0.7500
2.3900,33.9500,0.7500,0.7500
2.3900,34.0000,0.7500,0.7500
2.3900,34.0500,0.7500,0.7500
2.3900,34.1000,0.7500,0.7500
2.3900,34.1500,0.7500,0.7500
2.3900,34.2000,0.7500,0.7500
2.3900,34.2500,0.7500,0.7500
2.3900,34.3000,0.7500,0.7500
2.3900,34.3500,0.7500,0.7500
2.3900,34.4000,0.7500,0.7500
2.3900,34.4500,0.7500,0.7500
