# x_m, y_m, w_tr_right_m, w_tr_left_m
22.615000, 8.401477, 0.850000, 0.850000
22.615000, 8.501477, 0.850000, 0.850000
22.615000, 8.601477, 0.850000, 0.850000
22.615000, 8.701477, 0.850000, 0.850000
22.615000, 8.801477, 0.850000, 0.850000
22.615000, 8.901477, 0.850000, 0.850000
22.615000, 9.001477, 0.850000, 0.850000
22.615000, 9.101477, 0.850000, 0.850000
22.615000, 9.201477, 0.850000, 0.850000
22.615000, 9.301477, 0.850000, 0.850000
22.615000, 9.401477, 0.850000, 0.850000
22.615000, 9.501477, 0.850000, 0.850000
22.615000, 9.601477, 0.850000, 0.850000
22.615000, 9.701477, 0.850000, 0.850000
22.615000, 9.801477, 0.850000, 0.850000
22.615000, 9.901477, 0.850000, 0.850000
22.615000, 10.001477, 0.850000, 0.850000
22.615000, 10.101477, 0.850000, 0.850000
22.615000, 10.201477, 0.850000, 0.850000
22.615000, 10.301477, 0.850000, 0.850000
22.615000, 10.401477, 0.850000, 0.850000
22.615000, 10.501477, 0.850000, 0.850000
22.615000, 10.601477, 0.850000, 0.850000
22.615000, 10.701477, 0.850000, 0.850000
22.615000, 10.801477, 0.850000, 0.850000
22.615000, 10.901477, 0.850000, 0.850000
22.615000, 11.001477, 0.850000, 0.850000
22.615000, 11.101477, 0.850000, 0.850000
22.615000, 11.201477, 0.850000, 0.850000
22.615000, 11.301477, 0.850000, 0.850000
22.615000, 11.401477, 0.850000, 0.850000
22.615000, 11.501477, 0.850000, 0.850000
22.615000, 11.601477, 0.850000, 0.850000
22.615000, 11.701477, 0.850000, 0.850000
22.615000, 11.801477, 0.850000, 0.850000
22.615000, 11.901477, 0.850000, 0.850000
22.615000, 12.001477, 0.850000, 0.850000
22.615000, 12.101477, 0.850000, 0.850000
22.615000, 12.201477, 0.850000, 0.850000
22.615000, 12.301477, 0.850000, 0.850000
22.615000, 12.401477, 0.850000, 0.850000
22.615000, 12.501477, 0.850000, 0.850000
22.615000, 12.601477, 0.850000, 0.850000
22.615000, 12.701477, 0.850000, 0.850000
22.615000, 12.801477, 0.850000, 0.850000
22.615000, 12.901477, 0.850000, 0.850000
22.615000, 13.001477, 0.850000, 0.850000
22.615000, 13.101477, 0.850000, 0.850000
22.615000, 13.201477, 0.850000, 0.850000
22.615000, 13.301477, 0.850000, 0.850000
22.615000, 13.401477, 0.850000, 0.850000
22.615000, 13.501477, 0.850000, 0.850000
22.615000, 13.601477, 0.850000, 0.850000
22.615000, 13.701477, 0.850000, 0.850000
22.615000, 13.801477, 0.850000, 0.850000
22.615000, 13.901477, 0.850000, 0.850000
22.615000, 14.001477, 0.850000, 0.850000
22.615000, 14.101477, 0.850000, 0.850000
22.615000, 14.201477, 0.850000, 0.850000
22.615000, 14.301477, 0.850000, 0.850000
22.615000, 14.401477, 0.850000, 0.850000
22.615000, 14.501477, 0.850000, 0.850000
22.615000, 14.601477, 0.850000, 0.850000
22.615000, 14.701477, 0.850000, 0.850000
22.615000, 14.801477, 0.850000, 0.850000
22.615000, 14.901477, 0.850000, 0.850000
22.615000, 15.001477, 0.850000, 0.850000
22.615000, 15.101477, 0.850000, 0.850000
22.615000, 15.201477, 0.850000, 0.850000
22.615000, 15.301477, 0.850000, 0.850000
22.615000, 15.401477, 0.850000, 0.850000
22.615000, 15.501477, 0.850000, 0.850000
22.615000, 15.601477, 0.850000, 0.850000
22.615000, 15.701477, 0.850000, 0.850000
22.615000, 15.801477, 0.850000, 0.850000
22.615000, 15.901477, 0.850000, 0.850000
22.615000, 16.001477, 0.850000, 0.850000
22.615000, 16.101477, 0.850000, 0.850000
22.615000, 16.201477, 0.850000, 0.850000
22.615000, 16.301477, 0.850000, 0.850000
22.615000, 16.401477, 0.850000, 0.850000
22.615000, 16.501477, 0.850000, 0.850000
22.615000, 16.601477, 0.850000, 0.850000
22.615000, 16.701477, 0.850000, 0.850000
22.615000, 16.801477, 0.850000, 0.850000
22.615000, 16.901477, 0.850000, 0.850000
22.615000, 17.001477, 0.850000, 0.850000
22.615000, 17.101477, 0.850000, 0.850000
22.615000, 17.201477, 0.850000, 0.850000
22.615000, 17.301477, 0.850000, 0.850000
22.615000, 17.401477, 0.850000, 0.850000
22.615000, 17.501477, 0.850000, 0.850000
22.615000, 17.601477, 0.850000, 0.850000
22.615000, 17.701477, 0.850000, 0.850000
22.615000, 17.801477, 0.850000, 0.850000
22.615000, 17.901477, 0.850000, 0.850000
22.615000, 18.001477, 0.850000, 0.850000
22.615000, 18.101477, 0.850000, 0.850000
22.615000, 18.201477, 0.850000, 0.850000
22.615000, 18.301477, 0.850000, 0.850000
22.615000, 18.401477, 0.850000, 0.850000
22.615000, 18.501477, 0.850000, 0.850000
22.615000, 18.601477, 0.850000, 0.850000
22.615000, 18.701477, 0.850000, 0.850000
22.615000, 18.801477, 0.850000, 0.850000
22.615000, 18.901477, 0.850000, 0.850000
22.615000, 19.001477, 0.850000, 0.850000
22.615000, 19.101477, 0.850000, 0.850000
22.615000, 19.201477, 0.850000, 0.850000
22.615000, 19.301477, 0.850000, 0.850000
22.615000, 19.401477, 0.850000, 0.850000
22.615000, 19.501477, 0.850000, 0.850000
